,Alpha,Beta,Nu,Rho
EVH,0.48516004008264024,0.08288073993085704,0.3449652469202953,0.44245632389703055
EVLO,2.568384332600661,0.9995567407045006,0.9145994150364165,-0.9998999998849487
EVLV,0.9414221793092816,0.9999999423204045,1.4148244234227105,0.4996045801415681
EVMT,0.37100737353178787,0.9995293621139518,1.4878779872296346,0.6485757748036807
EVOP,0.7262978748597322,0.0004997307838362443,5.845091378781513,0.8656567772365305
EVR,0.35568568394412803,0.00010006633477999446,1.7706279117500183,0.07111795689000386
EVRG,0.2842099320759321,0.00010000840076229222,1.4364193807095538,-0.2699868883773611
EVRI,0.5195691929322291,0.4487129382783558,0.15608693113151054,-0.2783913008628575
EVTC,0.5150861691693296,0.00047523638655785785,0.2497612663161257,0.7872968329185226
EVTL,1.0521794151229198,0.00010011344485107088,1.8210162585390937,-0.26499683160083953
EVX,0.22729656714913585,0.0003323711349191076,0.20573573234919168,-0.9998423490205494
EW,0.34881759476318214,0.01644328163944297,0.5519298218074671,-0.023761417900381086
EWA,0.2327659615071979,0.0004996324121787478,0.8863045298323937,-0.5655722680744347
EWBC,0.38494089930338804,0.0838291617226684,0.6949204804668857,0.018848416987557872
EWC,0.22955142153634067,0.9999565038144783,0.6085927808801574,-0.6547482279613612
EWCO,0.4046461192493915,0.999999954209757,2.154422423712908,-0.6861770480676626
EWCZ,0.8343116067284472,0.1471799498614417,0.17273235834779604,-0.9998999998945185
EWD,0.3726599575548694,0.0037656314845613418,0.11781140492140187,0.45020688564160666
EWEB,0.6594311782312319,0.9999995524804722,0.7873057079144956,0.9020851525396689
EWG,0.27308907939983307,0.026201043057545535,0.36814240047087843,0.03848666136151745
EWH,0.20350295021054993,0.0004981428484829935,0.7516239181296485,-0.4252636409746688
EWI,0.3596557850229653,0.28995420758489904,1.4031838272393138,-0.7084961702894575
EWJ,0.20032787265861068,0.03958490541889139,0.4976516563091509,-0.4123999963054269
EWK,0.7308572552614734,0.00016630687097349384,5.484322265150564,0.8941581899022049
EWL,0.24786121428316543,0.00010000003674334546,0.5289791364577408,-0.7267653108965916
EWM,0.2600790052540106,0.0004972952402444194,0.885447599874671,-0.3866640394396756
EWMC,0.2789632635144892,0.9999999999967151,1.014256241006695,-0.9891755170628728
EWN,0.30375561508520366,0.14162527398824298,1.002509945842408,0.4036332899459741
EWP,0.2679440256908967,0.036463817679231667,1.1386187785509014,-0.37229170750527685
EWQ,0.303104442715513,0.05688708870881089,0.45873249782801895,0.4287961400389111
EWRE,0.2385728459081565,0.9995765414902115,1.6803146741466755,0.22043032728339354
EWS,0.2246241727998713,0.038162706268977095,0.6184454384650538,-0.45185306744224973
EWT,0.2790628127911527,0.0005634240659515559,0.9675312994079003,-0.6288378312076622
EWTX,1.0158634687019463,0.4969531233476041,0.44241517591012597,0.9998999129274493
EWU,0.2250732120606589,0.00010022227583554409,0.24995145206096586,-0.899050053559857
EWUS,0.3759435752100065,0.0005468007520376037,2.559358670214869,0.71861468138497
EWV,0.4042050804814488,0.597276790303414,0.9865062444002567,0.5329967864739575
EWW,0.24534903273070585,0.1370476518432679,0.466751104716786,-0.3559388424988601
EWX,0.1857872749376359,0.00010000082382511997,0.5548492560269768,-0.9095875511618181
EWY,0.26032079462614455,0.0003669899973174069,0.8049734604698651,-0.5419617813445994
EWZ,0.39107809863885135,0.02881588916369142,0.4758418283632004,0.3543227477226682
EXAI,0.9207038061524082,0.24809209675721772,1.0252462224033339,0.47091832235197284
EXAS,0.7121087769762392,0.00010007841096520769,0.9020399312901316,0.5190307572149735
EXC,0.2516204168249459,0.0005901230411964566,0.05483579070487097,-0.9860846002740808
EXEL,0.5189746106524913,0.20395525446148582,0.539590888425629,-0.10496453505898058
EXFY,0.9221841327405864,0.108577641767143,0.039097598824987596,-0.9997966267966792
EXI,0.253574179259056,0.00010007841096520764,1.4122223068098658,0.4674719228644846
EXK,0.6872143726659102,0.23653712303633262,0.9995721754801103,0.500312192291334
EXLS,0.31037380271808684,0.3548553572763957,0.18268231989025896,0.7878265196885695
EXP,0.3292511640031541,0.0007866170407103982,0.7927710658019583,-0.09695322989661546
EXPD,0.294515655778766,0.0005021990128177621,0.0748278388700256,-0.9956448323666313
EXPE,0.496446835181129,0.039799455389594576,0.46023807760005814,0.27682066951939055
EXPI,0.7918543869845575,0.04739395066291931,0.6036203847089273,0.9997683800368045
EXPO,0.2651934810131209,0.999999981489682,1.4760498044885564,0.10909103177715211
EXPR,1.3794854023005123,0.9999999184092868,0.18150907011861786,-0.9988296929837356
EXR,0.2500979149451661,0.9999765433149967,1.690645022864667,-0.2442591662577711
EXTN,0.7542020514493485,0.001999368198621625,1.1240558515466075,0.4549006987037877
EXTR,0.5364406537917895,0.3889505671549109,1.0485829512361948,-0.25363723124971294
EYE,0.619629391060904,0.9997196083300104,3.093091914550577,-0.7380865818638579
EYEN,1.8598891829968112,0.5941185464125792,1.0671080572103382,0.44845682033273815
EYES,0.9512961230842433,0.38390943991824555,0.9688074740471716,0.5342243126777813
EYPT,0.6624192350629158,0.00012186974965316742,1.476692896918785,0.0036822364500515275
EZA,0.28070436501203383,0.00010000087165337695,0.6304528900639272,-0.24980270647371297
EZJ,0.4415553445324789,0.0002308992762152949,0.7654829109917716,0.6021752170200939
EZM,0.27113171566169153,0.9032612301585492,1.769105917756311,0.24900000502290684
EZPW,0.5700587569485539,0.0009198388379570966,0.20264807868896947,0.928751652790388
EZU,0.2935645067453747,0.5216419119169748,1.1730600968885279,-0.715671336991749
F,0.4782599943142423,0.02393189349264942,0.718971878181279,0.07997944853408515
FAB,0.24294216002235983,0.10999931857508308,0.05762323749265361,-0.9998998802253991
FAD,0.2684114714597167,0.00010000000054411203,0.4169889876913594,-0.9545113108139793
FAF,0.35761800560299795,0.4544345505842321,1.005412815385283,-0.6698471656633903
FALN,0.1701635841759823,0.02391551252687247,0.5092016846447446,-0.3972576366291296
FAN,0.26233278999392606,0.04026327873915037,0.21383660373818844,0.9997903877220166
FANG,0.5255906615168808,0.7442459015598489,0.29587471561912776,-0.9781411617093096
FANH,0.5324002360119433,0.8127100420090221,0.1472673921660183,0.41432356708923856
FARM,0.9703950141580557,0.00010007791639732338,1.0411777076506832,0.002726713824010572
FARO,0.7650494331385649,0.9311410147576004,0.6985235425567922,0.45932473282298175
FAS,0.6824756343252971,0.2040345074253252,0.004002995455897824,-0.9998998866233193
FAST,0.2710686719878942,0.012032321203247603,0.2967584777967588,0.007167565713970822
FATE,1.0496368833072778,0.554406305502499,0.040748618176061034,-0.9998995124676119
FATH,1.0476914860522955,0.23166417127853087,0.9997124692993774,0.5075015914887088
FAZ,0.7549928690773782,0.05159167176807089,1.656045855786287,0.9084718348922367
FAZE,2.3022475893957206,0.8577248705538607,0.64400097215757,-0.9993422284924812
FBC,0.3325867342103614,0.0004997307838363538,1.2986372793766352,-0.2662835796181507
FBHS,0.33209411248663295,0.11086162920715953,1.5296931821696027,-0.19968697246192996
FBIO,1.3709710793005614,0.4999193451102019,1.0000214345475902,0.5006201412129859
FBIZ,0.4044645174471737,0.7042513715458045,0.9998468261706588,0.458742317553932
FBK,0.30063483335353786,0.03754134545668639,0.566610353039642,0.2381611515939381
FBMS,0.5348769574521972,0.0004973422944905522,0.00148362187222162,-0.9993399888425712
FBNC,0.5367000268055294,0.0881615959955017,1.1969153791534874,0.11060761937006137
FBND,0.19501808500933285,0.00010000001802697335,1.6988317525208394,0.9303432905858637
FBP,0.6448345445762173,0.8342524845971022,4.311684042072311,0.7913025750926245
FBRT,0.3559006943971002,0.03523048229400083,2.6427785493715024,0.1393470002483536
FBRX,1.0310371447351752,0.5007275677965967,0.9992364183267262,0.9993256581850555
FBT,0.2857764999436194,0.05747396344880625,0.03321094351990766,-0.9996894507585584
FBZ,0.522963701613526,0.00010000000173738453,0.9108281188095637,-0.11498338376252167
FC,0.397827023835605,0.0005668419580520326,1.595365441746844,-0.3509218722775873
FCA,0.2778349790348728,0.00010000000019688376,1.696330821170626,0.812525021639962
FCBC,0.44028453609062423,0.00010007427453180192,1.6982876326697447,0.4604331543345685
FCEL,1.117235498322704,0.7283611919562064,0.0050725370873040965,-0.9713025030939791
FCF,0.6484296987094482,0.1789662213389962,6.351923607876586,0.963584926758941
FCFS,0.4371063313227009,0.0001000000470210342,1.2157486954950172,0.2536513303974272
FCG,0.47165111595245557,0.6205350230965805,1.0320540000556238,0.07052213579408556
FCN,0.2862169989663665,0.00019766726388736872,0.7555927519998735,-0.0885468664110574
FCNCA,0.3246079966983542,0.008896472489320698,0.7561174625410297,-0.5015353743947922
FCOM,0.2909333271272213,0.2577225771393681,1.222319371473588,0.33490030167179224
FCPI,0.28488859599091015,0.00010785601409317325,1.3152540150930077,0.4704428741247372
FCPT,0.4517751018670693,0.0032053094531403464,0.6654948129664636,-0.9981693703134364
FCRD,0.6502407917333043,0.0007176664150267615,0.8764189835484466,0.7155229822801673
FCUV,1.3288764926343681,0.00010000437636007677,1.1326327079799077,0.6486039026208109
FCX,0.5755685904248322,0.00010402733472862225,0.696114168174171,0.2083084527937491
FDD,0.5370118198177993,0.9990133287639943,0.7697300611502166,0.8878670980529957
FDIS,0.2800165175013754,0.2970147819639183,0.36385314266712293,0.7914286448024502
FDL,0.22668612969704185,0.9999999998852521,1.0846960384591713,-0.9994095855288224
FDLO,0.2304578923221158,0.00010004398753931895,0.9337038949660482,0.1695223023674236
FDMO,0.301598011132554,0.00042804598396098913,1.166067910622722,0.5296719259171881
FDMT,1.1942598736092978,0.9999998366335144,1.4125068607657947,0.6117450481151749
FDN,0.36092185882074257,0.9999760612191677,0.6923781886453537,-0.7427710549425292
FDNI,0.46890781979106827,0.6204845807221024,1.9467675618330407,0.5986558394204456
FDP,0.5992542897235376,0.9999998731283932,0.8162392200373209,-0.9993403656166135
FDRR,0.22900708575545273,0.00010000021504813321,2.1430211426010755,0.5972757635523245
FDRV,0.3794140220920231,0.14114892348333993,0.9816850772158043,-0.2420528246718422
FDS,0.252575912236289,0.06550678790003908,0.10713053666959671,-0.5537944651160489
FDT,0.2690243358735401,0.00010242213553018353,0.616173200660116,0.2478696216283101
FDUS,0.3213269554343243,0.00010408498492895368,2.2291714206069777,-0.8344235720102621
FDVV,0.20891282927451257,0.999608035512526,1.947192561436724,-0.4692079404275094
FDX,0.37412289358041795,0.024873721552649306,0.12720087780368422,0.1955353720687973
FE,0.24475566159910447,0.00046999353503186607,0.6878549349482067,-0.4206116537108162
FEAM,1.0208862280824322,0.0477932403642418,0.5005357364192476,0.568677565955285
FELE,0.26890557732669024,0.9999999999927662,0.9455104760031435,0.029414915824103608
FEM,0.23192978169620995,0.000425125247063792,0.10439589521666098,-0.9990016675885921
FEMS,0.3204610197103404,0.00015057420937479788,0.314587306747513,-0.9734773811382563
FENC,2.091847790602986,0.00039048332994310746,1.0820108926117318,0.39088864224161235
FENG,0.5745443241771434,0.6144183807218514,0.9998626909855172,0.3658261507798988
FENY,0.4007160433650583,0.9999999793895877,0.6025497285249681,-0.9998998355267559
FEP,0.4148030966193404,0.0001001978635765825,1.746031537016494,0.9713285984754918
FERG,0.36561344428436615,0.00019759036192491081,0.2549131498599075,-0.5688175803918455
FEX,0.19961890410231445,0.202560039667138,0.1825684005684923,0.9993408526174425
FEZ,0.2807522012176326,0.9999261709498558,0.8700140126452766,-0.7690878786447637
FF,0.4749635541349144,0.7530600673594361,0.8915986103501357,0.5012891433608984
FFBC,0.4503687882549846,0.00010000388140626674,0.7246853998334102,0.7083218647934914
FFIC,0.4170709362207835,0.010147832222949212,1.2885445508885125,-0.1127790246517609
FFIE,1.8334329833379375,0.9145016763739786,0.2168197922531976,-0.9998996091556761
FFIN,0.337971932999478,0.0016885778046175628,0.9254439073354876,0.34460405463067034
FFIV,0.3651404495138522,0.015470393673519432,0.5659133326189938,0.45454295311814424
FFNW,0.3771358218955567,0.0004994441536570974,1.2907282366338733,-0.5679167077210561
FFTY,0.3455079577553675,0.24262136046050697,1.3252912712678147,0.5306329667314609
FGD,0.3860921065900976,0.00010000003072902094,1.566938999429486,0.9045711097729255
FGEN,0.756176076375989,0.2788338394782105,1.0721049870702093,0.4584342249010918
FGM,0.4066765922978693,0.00010000055737704669,1.237310989338763,0.08139102314282481
FHB,0.4300847824739325,0.0003057218425351433,0.6342471563608391,0.49980151531770783
FHI,0.4558529088285789,0.05112333057443035,0.5473823817301999,-0.6798405490783453
FHLC,0.1855338635943409,0.0004870809907093626,0.1467788612385624,-0.9994143470894549
FHN,0.5326570459583574,0.0001000054806609261,1.0166915280575932,-0.5708915327464447
FHTX,1.0141705645941606,0.3715596058181744,0.8668927296695553,0.515344850287851
FIBK,0.42408995572182057,0.22172829918178066,2.9904296524031464,-0.7982711943415768
FICO,0.36983990163929376,0.22609183437117922,0.013617242791540283,0.9998997168258821
FID,0.34289564587386173,0.000100000000005266,1.9428783582952234,0.8692279003153568
FIDI,0.4131793397083529,0.7459683436581398,1.2539765636636275,0.49229245577418607
FIDU,0.23669847238370148,0.9935026690185451,1.2421723296956322,-0.6956252523140493
FIGS,0.7422115596891782,0.00010000001298084908,0.7075901059002189,0.9794909739201748
FILL,0.36929970193966155,0.2133538848151335,2.9262422965933923,-0.6398889978718604
FINV,0.6491385797625026,0.1076411330771666,0.9996096937285169,0.39223165748338573
FINX,0.360937779043918,0.9999999308170283,1.5511720392399027,-0.3477664009625327
FIS,0.3285580830917851,0.9999999996342313,0.8610636451231575,-0.5684365957760829
FISI,0.4665968556523454,0.8194489581495347,2.2412766734604026,-0.5540463186631773
FISV,0.2932982964664307,0.00010953798000535008,0.06851157175351746,-0.9218242258077302
FITB,0.31107821303848726,0.15663438931286458,0.7130056498724809,-0.3177656699892711
FITE,0.28230713846763933,0.0004281230184905023,0.2899883469516874,0.5104805742081964
FIVE,0.6546570032343804,0.9999998737131403,0.791656521040122,-0.8225322967048175
FIVG,0.32672895215124786,0.00010000315847606254,1.2341099883717213,0.11586815161574633
FIVN,0.542994525247331,0.19935205505855647,0.5324238786872492,0.031172806992713444
FIW,0.24195534912696098,0.00010008244556224332,0.26439658035002384,0.9468481690984972
FIX,0.37067355748920133,0.09254297223165255,1.0425879455985059,-0.37860828953029796
FIXD,0.21131995465845854,0.2797398653572023,1.3004939832140603,0.3731623741342083
FIXX,1.065168653898287,0.999596589991187,3.060555926268246,0.4999577583176837
FIZZ,0.3659305475667673,0.19056685463553513,0.3159466432143059,0.9998812363182698
FKWL,0.9042413490511509,0.7114362562577511,0.9996371320605127,0.5011693213797969
FL,0.49521370996049896,0.0006744678230731599,0.17894055588201851,0.4270028072485171
FLBR,0.471392819129788,0.9997815927524201,0.8389447347281311,0.6396955109853123
FLCH,0.4514694123195842,0.00010020551633325379,2.5117192116285327,0.7811034963044514
FLEX,0.43741138484042286,0.04503357401485258,0.5598159679465329,0.3569090524426652
FLGT,0.546912045526711,0.00010000016603052691,0.8786857100079598,0.5657561279899758
FLIC,0.46428137333779546,0.5468534036264111,3.1645951486852404,0.4904549630417877
FLJP,0.25618669802540184,0.999440116243644,1.2186804815289565,0.5491311646544659
FLL,0.7132489498703584,0.4978372870324064,0.939469438213336,0.4999799799511202
FLNC,0.8703976898278538,0.3634686375613576,0.025160395921017806,0.9998996192190959
FLNG,0.5220656226524313,0.00044258003703332745,0.33393368452793487,-0.8333910804894216
FLNT,0.7908111381991334,0.8030454841724862,4.815728599254241,-0.6589718248639885
FLO,0.24737928082258928,0.05600339304434691,0.8931652670408762,0.4795621038720427
FLOT,0.2505832457391628,0.005477574860849178,0.011450144620798285,-0.9032928497767703
FLQL,0.20932511146706526,0.9217429766397709,2.1447496398165864,0.29373366985371097
FLR,0.48635939738582107,0.5737356627733361,0.3956914769436404,0.031578915162087225
FLRN,0.23302970526562677,0.9999591477366264,1.247494563100633,0.39416187617648807
FLS,0.3956521073036518,0.9999999999973833,1.3308576981690474,-0.6200638132744488
FLT,0.37460091050354816,0.025922478294377976,0.07733537604833103,-0.9998999999102477
FLTN,0.2849788172585552,0.3612875600150902,1.4935764427472797,0.5877478613235132
FLUX,1.5694597775964234,0.0005025597554324778,0.6486319218741408,0.5489075360704806
FLWS,0.7655483049223827,0.0001000239854572612,0.8381647336974616,0.4035788605395987
FLYW,0.7885646054245268,0.3507405179026296,0.2769662791040442,-0.9998997645330607
FM,0.19683115267691823,0.0001002230833810064,1.4011967470899718,0.5182290631401679
FMAT,0.2743750254296816,0.00010010234731184592,0.4399064220219455,-0.9473224878220904
